tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_001714-T1_mrna	L0F63_001714	647.669	646.478	650.585	647.096	644.102	640.528
gnl|WGS:JAKSZP|L0F63_001732-T1_mrna	L0F63_001732	488.675	487.491	491.591	488.102	485.108	481.553
gnl|WGS:JAKSZP|L0F63_001767-T1_mrna	L0F63_001767	3198.668	3197.478	3201.583	3198.096	3195.099	3191.527
unassigned_transcript_915	L0F63_001799	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_916	L0F63_001811	7.876	7.396	7.979	7.741	7.617	8.16
unassigned_transcript_917	L0F63_001812	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_918	L0F63_001813	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_919	L0F63_001824	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_001833-T1_mrna	L0F63_001833	1562.668	1561.478	1565.583	1562.096	1559.099	1555.527
gnl|WGS:JAKSZP|L0F63_001834-T1_mrna	L0F63_001834	1700.668	1699.478	1703.583	1700.096	1697.099	1693.527
gnl|WGS:JAKSZP|L0F63_001835-T1_mrna	L0F63_001835	557.67	556.487	560.589	557.096	554.103	550.535
gnl|WGS:JAKSZP|L0F63_001860-T1_mrna	L0F63_001860	587.67	586.485	590.589	587.096	584.103	580.529
gnl|WGS:JAKSZP|L0F63_001878-T1_mrna	L0F63_001878	542.672	541.488	545.59	542.096	539.103	535.537
gnl|WGS:JAKSZP|L0F63_001889-T1_mrna	L0F63_001889	1535.668	1534.478	1538.583	1535.096	1532.099	1528.527
gnl|WGS:JAKSZP|L0F63_001930-T1_mrna	L0F63_001930	884.668	883.478	887.583	884.096	881.099	877.527
gnl|WGS:JAKSZP|L0F63_001931-T1_mrna	L0F63_001931	216.862	215.835	219.613	216.378	213.651	210.868
unassigned_transcript_920	L0F63_001940	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_001941-T1_mrna	L0F63_001941	230.587	229.514	233.371	230.086	227.312	224.424
gnl|WGS:JAKSZP|L0F63_001955-T1_mrna	L0F63_001955	2134.668	2133.478	2137.583	2134.096	2131.099	2127.527
gnl|WGS:JAKSZP|L0F63_001972-T1_mrna	L0F63_001972	530.673	529.489	533.59	530.096	527.104	523.541
unassigned_transcript_921	L0F63_001973	9.298	9.176	9.18	9.182	9.312	9.35
gnl|WGS:JAKSZP|L0F63_001987-T1_mrna	L0F63_001987	128.721	128.026	131	128.521	126.253	124.632
gnl|WGS:JAKSZP|L0F63_002001-T1_mrna	L0F63_002001	1097.668	1096.478	1100.583	1097.096	1094.099	1090.527
gnl|WGS:JAKSZP|L0F63_002002-T1_mrna	L0F63_002002	435.681	434.502	438.602	435.111	432.123	428.591
gnl|WGS:JAKSZP|L0F63_002015-T1_mrna	L0F63_002015	2210.668	2209.478	2213.583	2210.096	2207.099	2203.527
gnl|WGS:JAKSZP|L0F63_002042-T1_mrna	L0F63_002042	101.436	100.96	103.429	101.414	99.412	98.207
gnl|WGS:JAKSZP|L0F63_002067-T1_mrna	L0F63_002067	482.675	481.491	485.591	482.104	479.109	475.558
gnl|WGS:JAKSZP|L0F63_002092-T1_mrna	L0F63_002092	1028.668	1027.478	1031.583	1028.096	1025.099	1021.527
gnl|WGS:JAKSZP|L0F63_002125-T1_mrna	L0F63_002125	407.687	406.519	410.615	407.123	404.138	400.627
unassigned_transcript_922	L0F63_002148	7.876	7.396	7.979	7.741	7.617	8.16
unassigned_transcript_923	L0F63_002163	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002164-T1_mrna	L0F63_002164	2213.668	2212.478	2216.583	2213.096	2210.099	2206.527
gnl|WGS:JAKSZP|L0F63_002165-T1_mrna	L0F63_002165	75.296	74.955	76.872	75.286	73.691	72.908
gnl|WGS:JAKSZP|L0F63_002179-T1_mrna	L0F63_002179	1076.668	1075.478	1079.583	1076.096	1073.099	1069.527
gnl|WGS:JAKSZP|L0F63_002242-T1_mrna	L0F63_002242	313.847	312.671	316.721	313.309	310.352	307.043
unassigned_transcript_924	L0F63_002255	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_925	L0F63_002277	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002278-T1_mrna	L0F63_002278	37.297	37.139	38.232	37.165	36.791	36.66
gnl|WGS:JAKSZP|L0F63_002285-T1_mrna	L0F63_002285	728.669	727.478	731.585	728.096	725.099	721.527
gnl|WGS:JAKSZP|L0F63_002298-T1_mrna	L0F63_002298	2420.668	2419.478	2423.583	2420.096	2417.099	2413.527
gnl|WGS:JAKSZP|L0F63_002299-T1_mrna	L0F63_002299	3299.668	3298.478	3302.583	3299.096	3296.099	3292.527
gnl|WGS:JAKSZP|L0F63_002309-T1_mrna	L0F63_002309	755.669	754.478	758.583	755.096	752.099	748.527
unassigned_transcript_926	L0F63_002310	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002311-T1_mrna	L0F63_002311	341.757	340.594	344.664	341.219	338.238	334.863
unassigned_transcript_927	L0F63_002335	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002336-T1_mrna	L0F63_002336	1092.668	1091.478	1095.583	1092.096	1089.099	1085.527
gnl|WGS:JAKSZP|L0F63_002351-T1_mrna	L0F63_002351	431.681	430.505	434.603	431.111	428.125	424.595
gnl|WGS:JAKSZP|L0F63_002392-T1_mrna	L0F63_002392	2030.668	2029.478	2033.583	2030.096	2027.099	2023.527
unassigned_transcript_928	L0F63_002473	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_002492-T1_mrna	L0F63_002492	650.669	649.478	653.585	650.096	647.102	643.528
gnl|WGS:JAKSZP|L0F63_002508-T1_mrna	L0F63_002508	758.669	757.478	761.583	758.096	755.099	751.527
gnl|WGS:JAKSZP|L0F63_002509-T1_mrna	L0F63_002509	906.668	905.478	909.583	906.096	903.099	899.527
gnl|WGS:JAKSZP|L0F63_002534-T1_mrna	L0F63_002534	1313.668	1312.478	1316.583	1313.096	1310.099	1306.527
gnl|WGS:JAKSZP|L0F63_002535-T1_mrna	L0F63_002535	33.744	33.613	34.586	33.585	33.374	33.282
gnl|WGS:JAKSZP|L0F63_002536-T1_mrna	L0F63_002536	1067.668	1066.478	1070.583	1067.096	1064.099	1060.527
unassigned_transcript_929	L0F63_002543	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_002565-T1_mrna	L0F63_002565	2198.668	2197.478	2201.583	2198.096	2195.099	2191.527
gnl|WGS:JAKSZP|L0F63_002588-T1_mrna	L0F63_002588	3125.668	3124.478	3128.583	3125.096	3122.099	3118.527
unassigned_transcript_930	L0F63_002602	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_002622-T1_mrna	L0F63_002622	1481.668	1480.478	1484.583	1481.096	1478.099	1474.527
gnl|WGS:JAKSZP|L0F63_002633-T1_mrna	L0F63_002633	144.251	143.472	146.703	143.967	141.591	139.704
gnl|WGS:JAKSZP|L0F63_002634-T1_mrna	L0F63_002634	785.669	784.478	788.583	785.096	782.099	778.527
gnl|WGS:JAKSZP|L0F63_002675-T1_mrna	L0F63_002675	2003.668	2002.478	2006.583	2003.096	2000.099	1996.527
gnl|WGS:JAKSZP|L0F63_002720-T1_mrna	L0F63_002720	512.674	511.491	515.59	512.101	509.104	505.544
gnl|WGS:JAKSZP|L0F63_002735-T1_mrna	L0F63_002735	941.668	940.478	944.583	941.096	938.099	934.527
gnl|WGS:JAKSZP|L0F63_002741-T1_mrna	L0F63_002741	2137.668	2136.478	2140.583	2137.096	2134.099	2130.527
gnl|WGS:JAKSZP|L0F63_002789-T1_mrna	L0F63_002789	2054.668	2053.478	2057.583	2054.096	2051.099	2047.527
gnl|WGS:JAKSZP|L0F63_002808-T1_mrna	L0F63_002808	1144.668	1143.478	1147.583	1144.096	1141.099	1137.527
gnl|WGS:JAKSZP|L0F63_002817-T1_mrna	L0F63_002817	356.73	355.564	359.643	356.186	353.197	349.779
unassigned_transcript_931	L0F63_002828	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_932	L0F63_002881	8.222	7.716	8.055	8.108	7.949	8.389
unassigned_transcript_933	L0F63_002893	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_002917-T1_mrna	L0F63_002917	171.474	170.557	174.034	171.063	168.574	166.243
unassigned_transcript_934	L0F63_002957	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002962-T1_mrna	L0F63_002962	641.669	640.479	644.585	641.096	638.102	634.528
gnl|WGS:JAKSZP|L0F63_002963-T1_mrna	L0F63_002963	683.669	682.478	686.585	683.096	680.1	676.527
gnl|WGS:JAKSZP|L0F63_002964-T1_mrna	L0F63_002964	41.626	41.523	42.728	41.584	41.029	40.79
gnl|WGS:JAKSZP|L0F63_002988-T1_mrna	L0F63_002988	2279.668	2278.478	2282.583	2279.096	2276.099	2272.527
gnl|WGS:JAKSZP|L0F63_003014-T1_mrna	L0F63_003014	1576.668	1575.478	1579.583	1576.096	1573.099	1569.527
gnl|WGS:JAKSZP|L0F63_003038-T1_mrna	L0F63_003038	278.03	276.883	280.899	277.506	274.581	271.424
unassigned_transcript_935	L0F63_003039	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003052-T1_mrna	L0F63_003052	153.549	152.717	156.06	153.234	150.802	148.776
unassigned_transcript_936	L0F63_003053	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_003079-T1_mrna	L0F63_003079	145.173	144.395	147.637	144.883	142.508	140.604
gnl|WGS:JAKSZP|L0F63_003089-T1_mrna	L0F63_003089	2251.668	2250.478	2254.583	2251.096	2248.099	2244.527
gnl|WGS:JAKSZP|L0F63_003090-T1_mrna	L0F63_003090	1439.668	1438.478	1442.583	1439.096	1436.099	1432.527
unassigned_transcript_937	L0F63_003098	8.222	7.716	8.055	8.108	7.949	8.389
unassigned_transcript_938	L0F63_003099	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_003111-T1_mrna	L0F63_003111	2389.668	2388.478	2392.583	2389.096	2386.099	2382.527
unassigned_transcript_939	L0F63_003150	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_003151-T1_mrna	L0F63_003151	613.669	612.48	616.589	613.096	610.103	606.528
gnl|WGS:JAKSZP|L0F63_003166-T1_mrna	L0F63_003166	202.254	201.252	204.935	201.782	199.103	196.469
gnl|WGS:JAKSZP|L0F63_003174-T1_mrna	L0F63_003174	55.109	54.925	56.401	55.151	54.025	53.577
gnl|WGS:JAKSZP|L0F63_003175-T1_mrna	L0F63_003175	1895.668	1894.478	1898.583	1895.096	1892.099	1888.527
unassigned_transcript_940	L0F63_003176	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_941	L0F63_003187	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_003188-T1_mrna	L0F63_003188	1982.668	1981.478	1985.583	1982.096	1979.099	1975.527
unassigned_transcript_942	L0F63_003189	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003196-T1_mrna	L0F63_003196	2288.668	2287.478	2291.583	2288.096	2285.099	2281.527
unassigned_transcript_943	L0F63_003244	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003259-T1_mrna	L0F63_003259	578.67	577.485	581.589	578.096	575.103	571.53
gnl|WGS:JAKSZP|L0F63_003280-T1_mrna	L0F63_003280	30.325	30.188	31.034	30.167	30.068	30.047
gnl|WGS:JAKSZP|L0F63_003290-T1_mrna	L0F63_003290	211.002	209.992	213.724	210.52	207.819	205.083
gnl|WGS:JAKSZP|L0F63_003301-T1_mrna	L0F63_003301	1214.668	1213.478	1217.583	1214.096	1211.099	1207.527
gnl|WGS:JAKSZP|L0F63_003312-T1_mrna	L0F63_003312	1526.668	1525.478	1529.583	1526.096	1523.099	1519.527
gnl|WGS:JAKSZP|L0F63_003352-T1_mrna	L0F63_003352	1106.668	1105.478	1109.583	1106.096	1103.099	1099.527
unassigned_transcript_944	L0F63_003364	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003376-T1_mrna	L0F63_003376	382.702	381.542	385.625	382.15	379.155	375.683
unassigned_transcript_945	L0F63_003386	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003396-T1_mrna	L0F63_003396	99.721	99.273	101.707	99.719	97.738	96.559
gnl|WGS:JAKSZP|L0F63_003403-T1_mrna	L0F63_003403	2045.668	2044.478	2048.583	2045.096	2042.099	2038.527
unassigned_transcript_946	L0F63_003404	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_003452-T1_mrna	L0F63_003452	1049.668	1048.478	1052.583	1049.096	1046.099	1042.527
gnl|WGS:JAKSZP|L0F63_003453-T1_mrna	L0F63_003453	1097.668	1096.478	1100.583	1097.096	1094.099	1090.527
unassigned_transcript_947	L0F63_003462	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_003478-T1_mrna	L0F63_003478	1793.668	1792.478	1796.583	1793.096	1790.099	1786.527
gnl|WGS:JAKSZP|L0F63_003479-T1_mrna	L0F63_003479	791.669	790.478	794.583	791.096	788.099	784.527
gnl|WGS:JAKSZP|L0F63_003493-T1_mrna	L0F63_003493	980.668	979.478	983.583	980.096	977.099	973.527
unassigned_transcript_948	L0F63_003504	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003519-T1_mrna	L0F63_003519	2351.668	2350.478	2354.583	2351.096	2348.099	2344.527
gnl|WGS:JAKSZP|L0F63_003526-T1_mrna	L0F63_003526	84.795	84.439	86.553	84.84	83.034	82.057
gnl|WGS:JAKSZP|L0F63_003537-T1_mrna	L0F63_003537	1409.668	1408.478	1412.583	1409.096	1406.099	1402.527
gnl|WGS:JAKSZP|L0F63_003545-T1_mrna	L0F63_003545	1477.668	1476.478	1480.583	1477.096	1474.099	1470.527
gnl|WGS:JAKSZP|L0F63_003554-T1_mrna	L0F63_003554	1518.668	1517.478	1521.583	1518.096	1515.099	1511.527
unassigned_transcript_949	L0F63_003606	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003629-T1_mrna	L0F63_003629	2081.668	2080.478	2084.583	2081.096	2078.099	2074.527
gnl|WGS:JAKSZP|L0F63_003637-T1_mrna	L0F63_003637	854.668	853.478	857.583	854.096	851.099	847.527
gnl|WGS:JAKSZP|L0F63_003641-T1_mrna	L0F63_003641	161.999	161.118	164.534	161.637	159.159	157.018
gnl|WGS:JAKSZP|L0F63_003642-T1_mrna	L0F63_003642	195.468	194.476	198.137	195.013	192.364	189.797
gnl|WGS:JAKSZP|L0F63_003653-T1_mrna	L0F63_003653	145.173	144.395	147.637	144.883	142.508	140.604
gnl|WGS:JAKSZP|L0F63_003663-T1_mrna	L0F63_003663	2939.668	2938.478	2942.583	2939.096	2936.099	2932.527
gnl|WGS:JAKSZP|L0F63_003664-T1_mrna	L0F63_003664	261.183	260.054	264.015	260.642	257.765	254.679
gnl|WGS:JAKSZP|L0F63_003674-T1_mrna	L0F63_003674	919.668	918.478	922.583	919.096	916.099	912.527
gnl|WGS:JAKSZP|L0F63_003699-T1_mrna	L0F63_003699	40.353	40.257	41.434	40.312	39.797	39.589
gnl|WGS:JAKSZP|L0F63_003700-T1_mrna	L0F63_003700	598.669	597.484	601.589	598.096	595.103	591.529
gnl|WGS:JAKSZP|L0F63_003701-T1_mrna	L0F63_003701	147.953	147.164	150.439	147.657	145.266	143.327
gnl|WGS:JAKSZP|L0F63_003702-T1_mrna	L0F63_003702	1673.668	1672.478	1676.583	1673.096	1670.099	1666.527
gnl|WGS:JAKSZP|L0F63_003709-T1_mrna	L0F63_003709	46.822	46.724	48.044	46.851	46.045	45.735
unassigned_transcript_950	L0F63_003724	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003733-T1_mrna	L0F63_003733	323.806	322.639	326.695	323.273	320.304	316.969
gnl|WGS:JAKSZP|L0F63_003734-T1_mrna	L0F63_003734	1838.668	1837.478	1841.583	1838.096	1835.099	1831.527
gnl|WGS:JAKSZP|L0F63_003735-T1_mrna	L0F63_003735	134.166	133.416	136.49	133.936	131.629	129.946
gnl|WGS:JAKSZP|L0F63_003774-T1_mrna	L0F63_003774	1088.668	1087.478	1091.583	1088.096	1085.099	1081.527
gnl|WGS:JAKSZP|L0F63_003784-T1_mrna	L0F63_003784	40.353	40.257	41.434	40.312	39.797	39.589
gnl|WGS:JAKSZP|L0F63_003791-T1_mrna	L0F63_003791	270.096	268.95	272.948	269.572	266.661	263.532
gnl|WGS:JAKSZP|L0F63_003801-T1_mrna	L0F63_003801	221.763	220.704	224.509	221.27	218.527	215.706
gnl|WGS:JAKSZP|L0F63_003809-T1_mrna	L0F63_003809	238.463	237.368	241.256	237.946	235.146	232.192
gnl|WGS:JAKSZP|L0F63_003828-T1_mrna	L0F63_003828	581.67	580.485	584.589	581.096	578.103	574.53
gnl|WGS:JAKSZP|L0F63_003829-T1_mrna	L0F63_003829	553.67	552.488	556.589	553.096	550.103	546.535
gnl|WGS:JAKSZP|L0F63_003848-T1_mrna	L0F63_003848	1061.668	1060.478	1064.583	1061.096	1058.099	1054.527
gnl|WGS:JAKSZP|L0F63_003874-T1_mrna	L0F63_003874	821.669	820.478	824.583	821.096	818.099	814.527
gnl|WGS:JAKSZP|L0F63_003875-T1_mrna	L0F63_003875	87.23	86.862	89.021	87.28	85.423	84.394
gnl|WGS:JAKSZP|L0F63_003880-T1_mrna	L0F63_003880	1439.668	1438.478	1442.583	1439.096	1436.099	1432.527
unassigned_transcript_951	L0F63_003884	9.577	9.474	9.433	9.397	9.525	9.566
gnl|WGS:JAKSZP|L0F63_003894-T1_mrna	L0F63_003894	485.675	484.491	488.591	485.103	482.109	478.555
unassigned_transcript_952	L0F63_003901	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_003902-T1_mrna	L0F63_003902	424.683	423.507	427.611	424.112	421.128	417.602
gnl|WGS:JAKSZP|L0F63_003941-T1_mrna	L0F63_003941	1238.668	1237.478	1241.583	1238.096	1235.099	1231.527
unassigned_transcript_953	L0F63_003942	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_954	L0F63_003943	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003970-T1_mrna	L0F63_003970	902.668	901.478	905.583	902.096	899.099	895.527
gnl|WGS:JAKSZP|L0F63_003989-T1_mrna	L0F63_003989	1025.668	1024.478	1028.583	1025.096	1022.099	1018.527
gnl|WGS:JAKSZP|L0F63_003994-T1_mrna	L0F63_003994	88.856	88.486	90.676	88.909	87.022	85.978
gnl|WGS:JAKSZP|L0F63_004006-T1_mrna	L0F63_004006	142.412	141.628	144.844	142.134	139.765	137.922
gnl|WGS:JAKSZP|L0F63_004027-T1_mrna	L0F63_004027	1841.668	1840.478	1844.583	1841.096	1838.099	1834.527
gnl|WGS:JAKSZP|L0F63_004037-T1_mrna	L0F63_004037	42.892	42.789	44.032	42.86	42.248	41.995
gnl|WGS:JAKSZP|L0F63_004038-T1_mrna	L0F63_004038	2657.668	2656.478	2660.583	2657.096	2654.099	2650.527
gnl|WGS:JAKSZP|L0F63_004076-T1_mrna	L0F63_004076	2072.668	2071.478	2075.583	2072.096	2069.099	2065.527
unassigned_transcript_955	L0F63_004077	9.136	9.011	9.058	9.081	9.184	9.251
gnl|WGS:JAKSZP|L0F63_004111-T1_mrna	L0F63_004111	371.716	370.55	374.633	371.166	368.169	364.717
gnl|WGS:JAKSZP|L0F63_004112-T1_mrna	L0F63_004112	1529.668	1528.478	1532.583	1529.096	1526.099	1522.527
unassigned_transcript_956	L0F63_004127	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004128-T1_mrna	L0F63_004128	1166.668	1165.478	1169.583	1166.096	1163.099	1159.527
gnl|WGS:JAKSZP|L0F63_004150-T1_mrna	L0F63_004150	989.668	988.478	992.583	989.096	986.099	982.527
gnl|WGS:JAKSZP|L0F63_004171-T1_mrna	L0F63_004171	225.68	224.616	228.44	225.185	222.425	219.584
gnl|WGS:JAKSZP|L0F63_004172-T1_mrna	L0F63_004172	1670.668	1669.478	1673.583	1670.096	1667.099	1663.527
gnl|WGS:JAKSZP|L0F63_004179-T1_mrna	L0F63_004179	3623.668	3622.478	3626.583	3623.096	3620.099	3616.527
gnl|WGS:JAKSZP|L0F63_004180-T1_mrna	L0F63_004180	436.68	435.502	439.601	436.111	433.122	429.591
gnl|WGS:JAKSZP|L0F63_004219-T1_mrna	L0F63_004219	1311.668	1310.478	1314.583	1311.096	1308.099	1304.527
gnl|WGS:JAKSZP|L0F63_004247-T1_mrna	L0F63_004247	1802.668	1801.478	1805.583	1802.096	1799.099	1795.527
gnl|WGS:JAKSZP|L0F63_004260-T1_mrna	L0F63_004260	594.669	593.484	597.589	594.096	591.103	587.529
gnl|WGS:JAKSZP|L0F63_004266-T1_mrna	L0F63_004266	3017.668	3016.478	3020.583	3017.096	3014.099	3010.527
unassigned_transcript_957	L0F63_004301	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004312-T1_mrna	L0F63_004312	83.188	82.836	84.921	83.231	81.449	80.508
gnl|WGS:JAKSZP|L0F63_004335-T1_mrna	L0F63_004335	709.669	708.478	712.585	709.096	706.099	702.527
gnl|WGS:JAKSZP|L0F63_004352-T1_mrna	L0F63_004352	3539.668	3538.478	3542.583	3539.096	3536.099	3532.527
unassigned_transcript_958	L0F63_004360	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004413-T1_mrna	L0F63_004413	737.669	736.478	740.585	737.096	734.099	730.527
gnl|WGS:JAKSZP|L0F63_004414-T1_mrna	L0F63_004414	407.687	406.519	410.615	407.123	404.138	400.627
unassigned_transcript_959	L0F63_004423	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004446-T1_mrna	L0F63_004446	848.668	847.478	851.583	848.096	845.099	841.527
gnl|WGS:JAKSZP|L0F63_004456-T1_mrna	L0F63_004456	830.669	829.478	833.583	830.096	827.099	823.527
unassigned_transcript_960	L0F63_004457	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_004463-T1_mrna	L0F63_004463	4019.668	4018.478	4022.583	4019.096	4016.099	4012.527
gnl|WGS:JAKSZP|L0F63_004464-T1_mrna	L0F63_004464	680.669	679.478	683.585	680.096	677.101	673.527
gnl|WGS:JAKSZP|L0F63_004498-T1_mrna	L0F63_004498	162.944	162.062	165.48	162.574	160.093	157.936
gnl|WGS:JAKSZP|L0F63_004512-T1_mrna	L0F63_004512	1358.668	1357.478	1361.583	1358.096	1355.099	1351.527
unassigned_transcript_961	L0F63_004532	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_004536-T1_mrna	L0F63_004536	3578.668	3577.478	3581.583	3578.096	3575.099	3571.527
gnl|WGS:JAKSZP|L0F63_004545-T1_mrna	L0F63_004545	602.669	601.484	605.589	602.096	599.103	595.529
unassigned_transcript_962	L0F63_004546	9.452	9.33	9.311	9.288	9.421	9.46
gnl|WGS:JAKSZP|L0F63_004564-T1_mrna	L0F63_004564	551.671	550.488	554.589	551.096	548.103	544.535
gnl|WGS:JAKSZP|L0F63_004565-T1_mrna	L0F63_004565	142.412	141.628	144.844	142.134	139.765	137.922
gnl|WGS:JAKSZP|L0F63_004569-T1_mrna	L0F63_004569	440.679	439.5	443.6	440.111	437.121	433.587
gnl|WGS:JAKSZP|L0F63_004587-T1_mrna	L0F63_004587	1658.668	1657.478	1661.583	1658.096	1655.099	1651.527
unassigned_transcript_963	L0F63_004601	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_004608-T1_mrna	L0F63_004608	1871.668	1870.478	1874.583	1871.096	1868.099	1864.527
unassigned_transcript_964	L0F63_004617	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004631-T1_mrna	L0F63_004631	442.678	441.5	445.599	442.11	439.118	435.585
gnl|WGS:JAKSZP|L0F63_004640-T1_mrna	L0F63_004640	629.669	628.48	632.586	629.096	626.102	622.528
gnl|WGS:JAKSZP|L0F63_004650-T1_mrna	L0F63_004650	1847.668	1846.478	1850.583	1847.096	1844.099	1840.527
gnl|WGS:JAKSZP|L0F63_004685-T1_mrna	L0F63_004685	1066.668	1065.478	1069.583	1066.096	1063.099	1059.527
unassigned_transcript_965	L0F63_004691	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004692-T1_mrna	L0F63_004692	581.67	580.485	584.589	581.096	578.103	574.53
unassigned_transcript_966	L0F63_004697	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004709-T1_mrna	L0F63_004709	308.862	307.691	311.737	308.332	305.372	302.094
gnl|WGS:JAKSZP|L0F63_004717-T1_mrna	L0F63_004717	2225.668	2224.478	2228.583	2225.096	2222.099	2218.527
gnl|WGS:JAKSZP|L0F63_004735-T1_mrna	L0F63_004735	2309.668	2308.478	2312.583	2309.096	2306.099	2302.527
gnl|WGS:JAKSZP|L0F63_004747-T1_mrna	L0F63_004747	276.045	274.898	278.91	275.522	272.6	269.455
gnl|WGS:JAKSZP|L0F63_004750-T1_mrna	L0F63_004750	905.668	904.478	908.583	905.096	902.099	898.527
unassigned_transcript_967	L0F63_004756	8.997	8.84	8.942	8.973	9.032	9.158
gnl|WGS:JAKSZP|L0F63_004760-T1_mrna	L0F63_004760	779.669	778.478	782.583	779.096	776.099	772.527
unassigned_transcript_968	L0F63_004788	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_969	L0F63_004823	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004831-T1_mrna	L0F63_004831	351.737	350.573	354.65	351.195	348.21	344.802
gnl|WGS:JAKSZP|L0F63_004836-T1_mrna	L0F63_004836	117.981	117.384	120.161	117.849	115.697	114.227
gnl|WGS:JAKSZP|L0F63_004850-T1_mrna	L0F63_004850	594.669	593.484	597.589	594.096	591.103	587.529
unassigned_transcript_970	L0F63_004851	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004864-T1_mrna	L0F63_004864	52.977	52.815	54.243	53.024	51.967	51.555
gnl|WGS:JAKSZP|L0F63_004872-T1_mrna	L0F63_004872	753.669	752.478	756.583	753.096	750.099	746.527
gnl|WGS:JAKSZP|L0F63_004873-T1_mrna	L0F63_004873	1202.668	1201.478	1205.583	1202.096	1199.099	1195.527
gnl|WGS:JAKSZP|L0F63_004874-T1_mrna	L0F63_004874	1343.668	1342.478	1346.583	1343.096	1340.099	1336.527
gnl|WGS:JAKSZP|L0F63_004885-T1_mrna	L0F63_004885	1241.668	1240.478	1244.583	1241.096	1238.099	1234.527
unassigned_transcript_971	L0F63_004898	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_972	L0F63_004899	8.313	7.904	8.117	8.291	8.147	8.492
